width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
88,58,77.295364,53.6469,1.9694793,1.4294106,130.60985,62.4117,144.49269,61.930923,169.89507,65.48518,108.40505,92.16048,123.92145,92.53668,126.91823,115.68578,110.55994,135.95348,86.80332,101.90491,139.20018,121.88087,149.62808,139.73177,147.36914,97.79542,167.28911,104.75716,169.06601,144.45866,13.11224866,14.44355011,5.341222127,3.7782898,8.505188,-47.195084,9.507957,42.976837,3.742933507,-25.25595093,2.921905518,4.377900887,0.9
147,123,45.58166,67.65311,1.2861483,1.1718636,136.4773,65.515335,154.72296,67.49089,181.14801,64.35311,109.33194,96.78356,136.16544,99.06622,142.27672,125.4008,117.46423,148.46547,59.343086,98.35125,152.43144,128.8559,165.0557,151.7287,157.21613,105.051025,183.5012,107.07358,187.67177,155.79582,5.645763017,5.275550842,12.11486816,3.2632294,7.330353,-52.662476,13.761425,38.871292,20.82266655,1.554199219,7.129547119,2.912338104,0.9
104,62,28.277166,36.810204,1.1619146,1.0444877,127.983475,41.618164,148.16974,40.632095,187.10323,36.87453,104.37193,81.98889,118.33462,97.52502,116.9193,129.54181,84.82792,166.48854,44.647236,79.78839,135.6363,152.09244,153.13219,171.48099,154.86314,103.39314,188.41537,99.2565,191.18413,164.7766,4.932637507,8.565525055,7.770558675,4.992447,-1.7119446,-73.95597,16.37007,70.18393,3.109620352,-18.5331955,4.56644694,0.344417694,0.9
63,48,15.843429,79.40728,1.3342615,1.4999927,110.52295,78.698364,125.17288,80.73542,161.65388,79.306496,87.9513,106.73326,106.53948,116.42281,107.44789,132.68013,84.43063,171.51613,53.95274,109.11522,120.21398,140.29529,128.13486,167.43619,130.53217,122.92642,156.92447,125.27527,157.47473,168.96841,1.527649933,2.39705658,5.547505697,-4.079941,-2.5477142,-51.013374,38.10931,54.205994,2.935547709,-7.582351685,5.93905131,4.625278079,0.9
231,108,56.674934,57.791916,1.6582924,1.4579549,121.78375,57.95845,136.37003,58.225998,156.28276,56.00323,101.58935,98.5578,121.09675,100.49453,127.292175,127.70872,109.349976,162.38531,67.67654,94.94213,135.44366,135.43846,145.5102,168.6299,138.9456,104.98048,156.83554,104.82495,162.5315,164.07964,4.879185775,2.983333588,10.46983337,6.244583,1.6943207,-68.13537,11.001602,28.990585,9.490615074,-3.889198303,7.963119507,1.423607084,0.9
61,42,37.19103,62.818962,1.589557,1.3447335,114.50215,63.418133,138.64786,67.40589,169.37813,68.07748,92.10128,101.20414,112.79573,112.77111,117.30246,145.39326,94.634544,177.30869,55.205345,103.431046,130.77419,158.4248,138.6945,179.22693,138.78786,122.13307,169.7922,118.946205,168.95668,178.86505,0.467941358,9.246273041,0.155558268,1.9182434,1.556366,-66.45582,18.014317,52.07567,6.464039218,-32.44082642,0.837982178,0.241859109,0.9
113,55,33.558285,58.164658,1.2465734,1.1668265,113.83153,47.13047,131.81468,51.63811,160.55887,49.56045,85.69214,100.00836,107.94914,108.30057,107.037315,144.18909,75.56021,204.46535,44.171883,89.636475,123.87581,145.77979,131.62418,195.4536,132.3145,110.831055,163.8002,108.71126,161.16997,189.36324,7.902603777,13.11184692,0.793426514,-9.011749,-15.102112,-87.15303,10.613598,53.521553,-0.023438741,-13.18144226,3.914382935,0.326344099,0.9
92,56,28.4175,55.607216,80.583824,60.72119,107.543686,58.68436,122.047295,57.39225,172.43782,59.136448,79.37032,82.558136,96.02968,97.869514,97.039474,123.141365,67.37912,173.97585,31.428833,90.887634,110.60402,144.7404,123.985176,172.20361,123.45356,114.994385,172.49576,116.35126,173.97581,167.51578,3.194051969,7.234239197,2.229433695,-1.772232,-6.4600677,-74.3341,3.0113335,16.79727173,2.308662256,-50.66207886,2.012044271,0.153972932,0.9
236,140,38.786392,70.75005,1.324279,1.3933952,105.64364,69.406105,128.83995,69.550186,163.37607,70.55479,75.71131,104.92253,97.27107,110.723625,100.38047,140.42136,71.72327,170.57076,43.317787,131.92827,120.050865,152.43417,136.43103,169.68848,132.3999,118.08795,168.89583,118.96076,168.102,168.72916,3.183479659,2.348548889,7.748143514,-0.88227844,-1.8415985,-58.96485,4.531395,62.995598,-0.149518935,-48.60761261,6.830464681,1.579082772,0.9
165,114,57.06393,84.09688,1.8270618,1.1971568,131.78302,85.79979,151.90784,88.76561,187.14862,84.17594,115.96021,116.043045,124.80562,139.16032,122.17253,168.25034,104.17426,187.2724,72.91412,118.763275,140.18915,175.29579,148.26971,189.82562,151.69441,138.33693,183.71622,141.19885,183.25833,189.92409,0.756142818,6.292579651,4.708552043,2.5532227,2.6516876,-50.6653,15.850193,64.97609,4.470152199,-36.01211548,4.881795247,0.045125068,0.9
101,80,10.077658,52.907425,1.9475958,1.7385607,120.279144,50.589752,141.08945,56.30994,171.1271,52.815258,97.128555,77.026245,125.57097,91.16879,128.51108,121.844765,100.09992,161.7896,44.658966,70.98965,142.3275,132.90158,157.43227,148.58932,148.18883,99.23732,179.40512,101.330574,186.39417,160.466,8.838210314,6.308692932,17.05751546,-13.200272,-1.3235931,-57.420532,34.581306,42.616028,11.24656499,8.505561829,15.69671631,1.971158623,0.9
216,111,24.188385,29.55442,1.451085,1.121159,131.30214,40.497902,147.07227,35.35249,194.54163,22.187616,98.00841,96.731155,123.55163,118.16399,123.41212,169.09865,93.65404,206.39772,52.679478,116.35997,145.43782,192.98486,157.40323,212.05896,157.26407,125.60327,197.00256,113.14315,199.0025,210.30896,9.179422915,24.10835457,13.68184408,5.6612396,3.9112396,-93.89497,28.491093,71.12951,4.094804551,-19.36521912,4.614542643,1.987543807,0.9
72,50,45.703472,53.67369,2.9090512,1.9778326,114.00366,54.202816,127.43889,54.534904,158.55473,49.751415,83.51538,90.22736,109.321724,97.56093,109.30221,133.26675,86.46882,153.40338,17.406723,24.098904,120.9711,141.96118,137.42612,164.87955,131.74193,96.844124,162.2883,95.258965,165.26741,165.61139,5.615579987,6.578582764,10.44761149,11.476166,12.208008,-67.31862,28.29675,49.252525,15.28698999,-20.80195618,6.964172363,1.855828685,0.9
56,41,54.861446,47.047543,1.4955631,1.203296,132.375,47.75306,148.27118,46.30775,177.591,47.73806,104.24627,93.47735,123.20015,97.876816,127.45058,121.65857,96.923355,175.17677,52.89243,94.93928,139.61823,143.67242,151.84099,171.52823,150.40822,107.85241,177.51225,111.05581,180.0907,178.28227,2.154439898,2.135826111,3.80456543,-3.6485443,3.1054993,-73.65141,1.969017,50.140427,5.67622879,-12.91845703,3.385431925,0.535976135,0.9
48,34,50.50058,39.13785,1.2677239,1.0117806,132.15753,37.539722,147.30327,38.825005,173.01447,35.624863,97.26188,74.02681,119.95559,94.23273,124.92685,131.98651,95.745544,186.4642,54.112984,90.58832,139.01794,148.30016,153.09956,182.32706,147.90869,106.4169,174.6984,106.06618,176.0828,186.65009,1.191810799,4.798271179,7.324778239,-4.137146,0.18588257,-88.09433,3.6124039,48.087616,4.306472582,-0.056915283,3.168172201,1.149119061,0.9
67,39,61.37555,38.995407,0.90073264,0.64572644,139.37221,41.5552,156.82727,44.265167,181.4573,39.01196,113.317024,91.61709,131.53734,119.87331,133.50862,149.3136,112.57502,188.92232,66.87318,96.635216,143.51135,159.80441,149.48325,183.57889,153.14531,113.35472,182.69043,106.969635,179.60023,183.68243,1.137866228,7.812999725,7.350652059,-5.3434296,-5.2398834,-63.70558,5.4976273,47.948685,8.351815387,-6.173538208,3.298171997,2.282155491,0.9
101,44,42.976234,47.247696,92.341515,43.143616,121.96838,43.926704,132.5049,45.343185,156.25803,38.604362,94.12436,79.91122,114.854126,110.12404,116.17439,161.0336,92.13297,200.22905,48.932476,61.980644,126.81981,175.19968,143.21066,198.67911,135.40451,110.085434,161.0653,114.577255,167.69096,199.20113,1.58644016,11.11649475,12.34128316,-1.549942,-1.0279236,-88.55507,5.9562416,2.516153971,4.517723338,10.41286469,12.03905741,0.078181394,0.9
58,33,50.048794,33.424133,100.14685,40.72783,125.609856,38.51228,138.53851,36.43696,168.15782,39.21947,93.605034,87.511856,123.66366,81.85307,131.96481,113.15919,97.1491,170.65149,48.38293,68.835884,142.77617,132.80026,154.45145,169.79935,145.73224,95.97149,171.66432,104.59277,180.13846,177.56778,10.65679632,10.93435516,16.42142741,-0.85214233,6.9162903,-87.94627,1.665863,6.723917643,5.288115843,-9.534866333,13.63650513,1.855086402,0.9
73,39,43.23648,34.63905,1.826565,1.4684219,118.981346,41.53042,130.34454,43.11747,163.81546,45.23928,99.48283,74.64775,114.309296,97.86624,108.375595,141.17763,83.24338,182.59085,45.66126,76.3632,122.0105,146.48926,133.79254,190.2145,131.61647,102.54975,159.20694,119.540924,161.08049,196.54155,6.541318505,12.98501205,3.74937439,7.623642,13.950699,-92.34825,2.424778,55.439865,3.519597616,-13.92336273,4.895665487,2.378361482,0.9
73,47,57.647903,63.224483,6.1698666,2.8500707,121.02742,70.26887,133.08774,68.75198,153.15263,60.95102,89.190475,111.012596,109.47769,121.20984,112.1531,153.62474,94.91615,178.6846,55.75843,84.11929,119.8233,167.70782,139.08372,197.58382,133.23428,127.168785,150.47511,119.30333,155.72182,196.67712,9.006861405,14.84534836,7.896947225,18.899216,17.992523,-76.37398,1.889473,40.999535,6.228555704,-0.870910645,5.282821655,1.580258615,0.9
73,42,42.546024,26.665901,1.0927924,0.54312295,123.85968,15.859435,145.2544,15.73692,176.11682,10.347064,93.81527,67.78122,118.325554,72.2051,126.09051,100.7721,97.07647,139.71986,52.582108,89.13557,137.86952,104.16246,154.33908,103.28955,151.65326,68.513214,182.26999,63.65383,186.58723,124.399765,1.646207858,19.02714252,10.32236735,-36.430313,-15.320099,-31.08445,10.036083,50.026314,9.053994315,-23.20062256,11.0823822,0.678718983,0.9
74,38,30.64367,44.28557,2.2253556,1.5600903,108.138626,44.260365,128.69826,44.45411,155.62857,46.12435,78.19949,81.976036,92.54852,105.811104,89.00788,147.8541,57.47344,184.46445,30.71105,91.55817,102.46976,157.19128,118.32082,188.406,127.56358,83.39578,149.32571,104.313385,143.80103,200.00871,4.141930517,2.686504364,13.08013662,3.9415588,15.544266,-82.5949,0.067380905,66.62069,-1.428136991,-17.48493195,12.08693441,0.271813472,0.9
99,52,48.711754,44.477512,2.8285427,2.143481,102.263565,44.289623,117.37007,43.221024,137.87495,38.113174,82.31961,91.80169,93.65332,114.063934,92.941666,126.8737,71.74665,167.17793,49.614685,103.20563,102.3306,137.39037,112.350464,158.57649,117.32529,86.54863,133.86957,96.47048,130.90787,155.64035,2.692635461,8.824317932,6.662948608,-8.60144,-11.537582,-44.512558,0.9029312,44.93329,0.300517278,-17.6709671,7.31497701,0.900949124,0.9
50,36,53.20102,71.19879,1.3682323,1.3021052,120.003845,78.44595,144.76685,79.77564,179.99799,82.73631,98.70916,128.6704,126.28285,124.947105,126.93937,161.11415,101.72182,199.35715,67.99402,138.09407,137.59642,168.69482,151.28477,188.85715,145.99069,109.30949,178.45317,115.20273,179.26944,188.14716,9.611087294,13.6807785,7.874679565,-10.5,-11.209991,-63.91004,14.792999,53.058617,3.683543088,-53.18545532,1.574061076,3.815512775,0.9
93,61,33.836746,63.83116,1.6754076,1.6602755,104.47788,66.34301,123.099014,67.82093,145.6409,65.67867,86.04798,98.946495,100.72939,116.3238,102.117516,130.47375,80.88823,167.24374,42.98095,105.95337,110.66257,138.9734,119.96766,160.45305,124.93003,96.62074,147.00531,110.137985,145.33456,166.1246,0.100356672,4.65410614,5.395818075,-6.790695,-1.1191406,-44.12925,9.144203,43.523384,7.202871559,-11.68489838,2.0234375,1.7613636,0.9
80,55,40.15674,72.450264,3.3174534,2.5061505,105.54089,78.36536,116.57445,79.536896,131.26617,77.629196,82.882904,112.52968,102.043526,130.85857,96.04474,155.79456,77.65043,175.22896,43.380318,98.29686,107.67779,167.86179,119.505714,181.41895,118.58913,122.76238,139.06947,120.46489,140.11293,180.74103,6.817304423,9.090339661,3.29728953,6.189987,5.5120697,-50.56038,3.2235794,35.221436,5.119321726,13.93359375,11.10004679,3.255823093,0.9
74,49,31.940125,54.682495,1.8191413,1.7684327,96.88912,56.286102,116.02387,59.86444,144.91032,54.84237,82.943214,103.66212,97.00275,119.1886,98.648285,146.16206,76.561165,172.60762,46.27229,104.195946,110.77847,151.50436,122.92085,169.53745,120.93185,107.90448,150.9195,106.267876,150.67793,165.4775,5.012767693,6.891181946,7.8699646,-3.0701752,-7.130127,-50.348846,14.332165,46.26204,2.928141514,-31.09340668,7.851186117,0.614176694,0.9
64,43,45.96112,81.32151,1.3009076,1.0480301,132.23447,81.02409,153.70825,81.51762,192.3248,80.55048,107.73496,119.36501,131.31075,128.3918,126.61837,150.27255,97.85096,193.06322,64.166756,115.02736,137.35098,159.85838,153.47089,183.15498,155.86284,114.67855,192.16774,123.12086,191.21321,178.39839,0.331328665,1.264549255,3.031031291,-9.908234,-14.664825,-54.763184,18.205635,65.70643,1.825956283,-33.90731812,1.377410889,0.517063358,0.9
46,29,40.604008,74.42511,1.6192337,1.7979386,118.00469,82.04026,139.7748,82.36869,172.49031,84.8073,97.499084,121.83079,115.06441,143.39224,116.0759,163.28644,91.63098,193.3939,46.12384,132.39067,129.66241,169.7066,141.71698,197.65936,141.70035,111.61864,170.09735,119.775734,171.05263,187.26468,6.584136114,12.97045898,2.578496297,4.265457,-6.1292267,-54.26712,5.5198326,56.414413,10.38841761,-31.57055664,2.553751628,1.769034646,0.9
41,27,42.675053,61.681812,1.4093828,1.3991661,117.43509,63.459984,141.46909,67.04983,192.19293,68.55914,99.28648,116.36835,121.7379,132.90457,121.59142,157.03949,91.90605,191.32024,34.690166,117.090546,133.8176,166.78583,151.87604,191.74597,146.68855,122.40789,190.28683,124.42734,193.9914,192.358,6.133289276,10.46717453,10.41760763,0.42573547,1.0377655,-58.8414,7.984886,70.60151,13.77601167,-74.75564575,3.740427653,3.938469367,0.9
96,52,59.912952,58.679688,1.4839861,0.9575742,137.69408,55.584534,154.78395,55.444,196.5824,48.46449,102.99549,94.39081,117.066605,111.47653,118.96322,137.80612,94.71001,166.12108,67.94085,101.649826,131.7356,145.41556,148.92603,158.32968,149.94965,107.79582,194.85587,108.393326,191.47342,154.45207,5.537464287,12.15737534,7.128148397,-7.791397,-11.669006,-46.85315,8.027897,77.61918,0.925585605,-39.99551392,5.660949707,0.498964758,0.9
73,43,35.06138,73.90837,2.5514736,2.1541262,110.943344,87.920265,130.04561,93.69386,156.23425,94.93135,90.65654,110.20505,106.36406,134.35635,102.45657,161.64554,81.46678,179.99393,50.511414,99.25275,118.62737,169.49106,129.27061,184.672,130.41216,132.49066,155.86746,134.14667,155.21722,181.77234,9.97397829,27.41017914,1.27768453,4.67807,1.7784119,-50.315643,15.450035,53.77768,3.046930946,-14.69985199,1.11151123,0.18292247,0.9
78,51,47.25684,74.796555,63.791348,32.96275,118.29059,83.15823,128.31815,84.99246,143.08661,73.57292,91.57065,100.194695,109.28931,110.8298,106.535255,136.04332,89.60907,154.33867,59.780994,96.624115,116.90828,144.3711,131.71768,159.15201,124.91728,113.94556,141.45274,109.75872,147.99239,165.94907,9.338278322,73.86767654,6.800837199,4.813339,11.610397,-48.322205,12.524155,35.7313474,4.821420437,21.44171143,7.630279541,0.415275229,0.9
96,57,46.031223,57.71922,2.8269649,2.3977127,92.93958,50.23674,106.819336,50.7932,126.24328,46.559788,76.26341,92.59861,90.14983,99.57287,86.01305,118.47826,66.887085,147.47475,48.1715,93.041,96.105774,127.81064,103.52769,147.71025,105.585594,99.04187,127.260414,96.80646,125.78522,148.90851,11.00827318,12.78396225,3.566370646,0.23550415,1.4337616,-48.137383,2.1402779,40.230232,-0.134736003,-19.69903183,1.661554972,1.688795971,0.9
67,45,41.673603,54.73683,1.6965914,1.4752413,108.407234,59.67965,127.81032,61.010742,167.89447,66.04971,78.42254,87.194466,96.22052,103.94019,93.396736,128.96887,67.898575,159.82835,41.056194,82.46159,107.14517,152.2901,117.99843,174.3236,122.4619,121.04382,163.46216,117.64336,159.2418,175.6002,0.712921417,12.6439743,10.10686747,14.495239,15.771851,-70.3834,0.61740875,74.497734,0.430711006,-52.24084473,8.72332255,0.432925751,0.9
114,78,96.619446,51.200996,2.8019683,1.5690775,134.06323,50.91256,146.70377,52.202465,167.5115,52.286682,120.05522,86.08516,133.18526,94.18387,131.60854,106.4273,116.44993,129.85455,95.83138,79.01888,139.53877,114.901855,149.63889,132.05243,148.48778,89.861404,164.3593,87.74805,165.81335,133.0775,1.663774666,2.375591278,3.14608256,2.197876,3.2229462,-37.86856,0.78806305,35.90297,1.810297096,-29.45275879,3.233566284,3.309255184,0.9
65,48,21.773512,53.059753,1.04492,1.0689054,99.056854,54.130447,112.904465,54.2736,151.28587,55.57449,68.958626,95.25811,85.14319,107.28505,89.47272,132.09235,57.570824,180.545,23.499884,89.698166,101.662125,141.72214,113.80912,182.68652,112.71143,111.10777,151.0233,119.484886,151.1822,182.19951,1.197368859,2.65789032,1.334894816,2.1415253,1.6545105,-75.401474,1.7263718,61.813156,0.740247457,-27.17469788,0.280980428,0.450544248,0.9
58,48,27.838604,43.441063,1.3253623,1.3748298,98.07861,44.537136,115.86368,44.97335,158.68922,51.383152,70.35855,86.55855,94.99991,99.82123,91.253044,136.71587,61.684235,164.60611,25.795858,94.18645,107.00157,144.8995,113.57408,170.67348,117.597,105.19817,153.71573,105.75822,154.15623,172.05963,0.149502945,10.59894562,4.208343506,6.0673676,7.4535217,-70.85225,2.0427456,67.43618,2.661687436,-50.98121643,6.337666829,1.107685876,0.9
123,70,57.78966,83.51585,2.0997853,1.9624312,110.2203,86.146835,121.10472,86.18627,141.94492,80.11526,88.637566,117.983505,104.15637,122.039734,107.46427,140.11644,88.588326,174.71887,58.029125,114.821175,117.349106,152.20828,127.67381,172.29697,124.68544,126.865425,145.02176,128.6346,147.1763,174.41335,7.235164715,8.702003479,6.766535441,-2.4219055,-0.30552673,-50.257233,0.2394638,34.480644,4.441278672,-11.01859665,5.538818359,1.187101764,0.9
96,63,19.053356,92.07959,1.7650051,1.949733,90.46806,91.41815,100.428665,90.65935,137.82407,92.51,67.73656,130.21,84.4371,134.54005,83.91351,152.12958,56.68726,185.38477,16.542526,120.47006,93.4176,163.76807,102.691795,184.44495,100.44512,134.48132,135.6978,139.01991,140.26367,191.32465,0.851675718,2.51209259,3.006535848,-0.93981934,5.9398804,-49.904892,2.51083,53.910553,5.9319899,-23.29730225,4.670313517,0.031941365,0.9
91,47,38.78885,53.386364,2.267286,2.085444,91.704254,51.48455,106.00733,53.00125,122.26678,50.266495,69.920685,80.08404,82.53736,96.52972,81.55374,126.20595,58.14083,164.64233,37.274067,79.30447,96.30623,145.44449,104.797386,165.93082,105.617676,109.14311,126.12301,103.39545,126.674904,162.75912,2.672213759,4.636569977,1.353490194,1.2884827,-1.8832092,-69.4011,1.514782,40.713036,-0.639335397,-8.209640503,5.509569804,2.857892146,0.9
67,44,26.43213,89.94002,1.2983932,1.5104506,93.028336,87.23279,105.19221,87.973366,138.00694,86.83396,65.736046,136.30379,81.81505,142.38708,80.296295,166.01723,56.688293,207.56807,28.237318,123.148865,95.745224,175.97922,107.13855,207.0737,107.60459,146.71214,141.15843,151.473,137.15726,209.01964,1.391625606,3.889968872,2.905822754,-0.4943695,1.4515686,-64.686615,1.8051872,57.710648,1.426482257,-23.36100769,4.76844279,1.334678118,0.9
75,49,57.22808,54.291855,1.6964605,1.5608256,117.69585,53.12246,128.789,56.569164,152.67027,53.673378,95.12072,93.09097,109.624115,105.03695,107.52677,130.77539,85.71632,167.20523,60.354633,73.01692,122.210396,131.23936,132.7944,165.33682,132.08005,106.61326,154.6492,109.400375,154.69844,169.79124,1.001067588,4.309902191,4.864298503,-1.8684082,2.5860138,-60.299873,3.1265526,45.1435,0.862505642,-9.481086731,2.671407064,1.108328781,0.9
437,329,71.06886,148.4054,2.736798,1.0634661,118.87598,154.8943,129.00093,151.18823,157.48055,154.98637,96.97679,172.14732,108.38624,177.75166,112.218124,192.86052,95.65947,209.96687,72.695564,170.33693,121.129036,201.43985,128.67433,214.07994,129.21313,185.41663,147.8493,184.09793,147.33377,214.74861,7.432040825,10.28704834,0.576934814,4.1130676,4.7817383,-36.328278,1.6267014,45.26242,2.852326778,-29.40202332,13.18533834,9.338576022,0.9
